filename,blur_path,sharp_path,blur_level,estimated_angle,estimated_kernel_length,blur_psnr,blur_ssim,blur_lap_var,wiener_path,wiener_psnr,wiener_ssim,wiener_lap_var,wiener_runtime_sec,rl_path,rl_psnr,rl_ssim,rl_lap_var,rl_runtime_sec,eval_height,eval_width
002495.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002495.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002495.png,high_blur,-45.0,21,23.657901956517385,0.7203273431499913,63.982373603884085,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\002495.png,16.443550933220326,0.2089634329145964,465.34502515155407,0.18086219999986497,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\002495.png,22.623713080386104,0.6349485330741481,78.95524701581877,0.3021386000000348,288,512
000032.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000032.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000032.png,high_blur,-5.500003814697266,21,26.165804804435705,0.869905999519332,102.09321382269263,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000032.png,17.13339111503105,0.44193013653756735,781.6427742562452,0.16353350000008504,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000032.png,23.412272366390138,0.7947769144837649,164.56561387744216,0.2999227999998766,288,512
000732.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000732.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000732.png,low_blur,1.4999923706054688,9,30.70666916305456,0.9607727494690508,938.305380679897,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000732.png,15.351240144361952,0.30427843415797134,5377.448063678028,0.17305379999925208,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000732.png,24.094090823402034,0.8287351399701582,1234.849613764726,0.025982500000282016,288,512
001352.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001352.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001352.png,low_blur,-5.500003814697266,13,31.51169879299435,0.9520677549323854,617.6828084543438,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\001352.png,14.289181471144234,0.22648464448846325,4260.263017733477,0.1976927000005162,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\001352.png,22.987281734640526,0.761869430546422,872.2498750848076,0.29173399999945104,288,512
002516.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002516.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002516.png,high_blur,-7.62939453125e-06,21,27.76023554277455,0.7548445901150265,65.80594751404391,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\002516.png,17.88790805213592,0.2624619140893879,432.4415317519488,0.1734071999999287,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\002516.png,25.180004220456098,0.6568778952126818,83.33587586176063,0.35359429999971326,288,512
000557.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000557.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000557.png,high_blur,0.0,21,23.018516613312705,0.5628005402454005,27.01510752498368,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000557.png,19.607903331410377,0.35537229787282953,169.25338197964027,0.17471690000002127,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000557.png,22.42930631193387,0.5370085104461311,29.48647708363003,0.3346156000006886,288,512
000593.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000593.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000593.png,high_blur,32.0,17,21.72248879291753,0.5154645342391008,104.9038537806935,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000593.png,16.2596957225387,0.15328596574976788,859.3286042272308,0.17170470000019122,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000593.png,20.51526952807036,0.41961241212962846,104.18363799205349,0.29648139999972045,288,512
001309.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\001309.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\001309.png,low_blur,0.4999961853027344,9,30.846390009581107,0.9581705333067975,754.0622926280822,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\001309.png,15.081343976127947,0.2821430500066847,4671.490099782561,0.1744661000002452,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\001309.png,23.019773999003377,0.7842491262893723,1017.402911885975,0.022898000000168395,288,512
000266.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000266.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000266.png,high_blur,21.99999237060547,17,25.609336830321933,0.7645773535571468,146.14991941675547,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000266.png,16.678783805335364,0.25844797632350414,1377.9774934051584,0.20783080000001064,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000266.png,23.69565969775046,0.694011553967442,226.0625736723987,0.30996779999986757,288,512
000248.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000248.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000248.png,high_blur,17.49999237060547,17,24.021547237903743,0.6574415900890119,103.4491352091233,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\wiener\000248.png,17.160846087676298,0.3070109356914658,791.0041211164659,0.2181733000006716,C:\Users\User\comp6001_assignment1\data\processed\deblurred_gopro\richardson_lucy\000248.png,22.975408236821554,0.6080653145587057,115.55145538883443,0.287148100000195,288,512
